customer,location,initial_date,transaction_date,amount
cust30718,22,2023-10-01,2023-10-01,39.0
cust30719,22,2023-03-01,2023-03-01,49.0
cust30720,22,2023-03-01,2023-03-01,49.0
cust30722,22,2023-03-01,2023-03-01,49.0
cust30723,22,2023-03-01,2023-03-01,49.0
cust30724,22,2023-03-01,2023-03-01,49.0
cust30725,22,2023-03-01,2023-03-01,49.0
cust30726,22,2023-03-01,2023-03-01,49.0
cust30727,22,2023-09-01,2023-09-01,39.0
cust30728,22,2023-03-01,2023-03-01,49.0
cust30729,22,2023-03-01,2023-03-01,49.0
cust30730,22,2023-10-01,2023-10-01,39.0
cust30731,22,2023-12-01,2023-12-01,49.0
cust30732,22,2023-03-01,2023-03-01,49.0
cust30733,22,2023-03-01,2023-03-01,49.0
cust30734,22,2023-03-01,2023-03-01,49.0
cust30735,22,2023-03-01,2023-03-07,49.0
cust30736,22,2023-03-01,2023-03-01,49.0
cust30737,22,2023-03-01,2023-03-01,49.0
cust30738,22,2023-03-01,2023-03-01,49.0
cust30739,22,2023-03-01,2023-03-01,49.0
cust30740,22,2023-03-01,2023-03-01,49.0
cust30742,22,2023-03-01,2023-03-01,49.0
cust30743,22,2023-10-01,2023-10-01,10.0
cust30744,22,2023-03-01,2023-03-01,49.0
cust30746,22,2023-03-01,2023-03-01,49.0
cust30748,22,2023-03-01,2023-03-01,49.0
cust30749,22,2023-03-01,2023-03-01,49.0
cust30750,22,2023-03-01,2023-03-01,49.0
cust30751,22,2023-03-01,2023-03-01,49.0
cust30752,22,2023-03-01,2023-03-01,49.0
cust30754,22,2023-03-01,2023-03-01,49.0
cust30755,22,2023-03-01,2023-03-01,49.0
cust30757,22,2023-03-01,2023-03-01,49.0
cust30758,22,2023-03-01,2023-03-01,49.0
cust30759,22,2023-03-01,2023-03-01,49.0
cust30760,22,2023-03-01,2023-03-01,49.0
cust30763,22,2023-03-01,2023-03-01,49.0
cust30764,22,2023-03-01,2023-03-01,49.0
cust30765,22,2023-03-01,2023-03-07,49.0
cust30766,22,2023-10-01,2023-10-01,49.0
cust30766,22,2023-05-01,2023-05-01,42.14
cust30767,22,2023-03-01,2023-03-01,49.0
cust30768,22,2023-03-01,2023-03-01,49.0
cust30769,22,2023-03-01,2023-03-01,49.0
cust30770,22,2023-03-01,2023-03-01,49.0
cust30771,22,2023-03-01,2023-03-01,49.0
cust30772,22,2023-12-01,2023-12-08,39.0
cust30772,22,2023-12-01,2023-12-04,-39.0
cust30772,22,2023-12-01,2023-12-01,39.0
cust30775,22,2023-03-01,2023-03-01,49.0
cust30776,22,2023-02-01,2023-02-01,49.0
cust30778,22,2023-03-01,2023-03-01,49.0
cust30779,22,2023-03-01,2023-03-01,49.0
cust30780,22,2023-03-01,2023-03-01,49.0
cust30781,22,2023-03-01,2023-03-01,49.0
cust30783,22,2023-03-01,2023-03-07,49.0
cust30785,22,2023-03-01,2023-03-01,49.0
cust30786,22,2023-03-01,2023-03-01,49.0
cust30787,22,2023-03-01,2023-03-01,49.0
cust30788,22,2023-03-01,2023-03-01,49.0
cust30789,22,2023-02-01,2023-02-01,19.99
cust30790,22,2023-03-01,2023-03-01,49.0
cust30791,22,2023-10-01,2023-10-01,39.0
cust30792,22,2023-03-01,2023-03-01,49.0
cust30793,22,2023-03-01,2023-03-01,49.0
cust30795,22,2023-03-01,2023-03-01,49.0
cust30796,22,2023-03-01,2023-03-01,49.0
cust30797,22,2023-03-01,2023-03-01,49.0
cust30799,22,2023-10-01,2023-10-01,39.0
cust30800,22,2023-11-01,2023-11-01,49.0
cust30801,22,2023-02-01,2023-02-01,10.0
cust30802,22,2023-03-01,2023-03-01,49.0
cust30804,22,2023-03-01,2023-03-01,49.0
cust30805,22,2023-03-01,2023-03-01,49.0
cust30806,22,2023-03-01,2023-03-01,49.0
cust30807,22,2023-03-01,2023-03-01,49.0
cust30808,22,2023-03-01,2023-03-07,49.0
cust30809,22,2023-03-01,2023-03-01,49.0
cust30810,22,2023-03-01,2023-03-01,49.0
cust30811,22,2023-03-01,2023-03-07,49.0
cust30813,22,2023-03-01,2023-03-01,49.0
cust30814,22,2023-03-01,2023-03-01,49.0
cust30815,22,2023-03-01,2023-03-01,49.0
cust30817,22,2023-03-01,2023-03-03,49.0
cust30817,22,2023-03-01,2023-03-02,-49.0
cust30817,22,2023-03-01,2023-03-01,49.0
cust30818,22,2023-03-01,2023-03-01,49.0
cust30820,22,2023-03-01,2023-03-01,49.0
cust30821,22,2023-03-01,2023-03-01,49.0
cust30823,22,2023-03-01,2023-03-03,-49.0
cust30823,22,2023-03-01,2023-03-01,49.0
cust30823,22,2023-03-01,2023-03-07,49.0
cust30825,22,2023-03-01,2023-03-01,49.0
cust30826,22,2023-03-01,2023-03-01,49.0
cust30828,22,2023-03-01,2023-03-01,49.0
cust30829,22,2023-03-01,2023-03-01,49.0
cust30831,22,2023-03-01,2023-03-01,49.0
cust30832,22,2023-03-01,2023-03-01,49.0
cust30833,22,2023-03-01,2023-03-07,49.0
cust30834,22,2023-03-01,2023-03-01,49.0
cust30835,22,2023-02-01,2023-02-23,-25.05
cust30835,22,2023-03-01,2023-03-02,49.0
cust30835,22,2023-02-01,2023-02-17,25.05
cust30836,22,2023-03-01,2023-03-01,49.0
cust30837,22,2023-03-01,2023-03-01,49.0
cust30838,22,2023-03-01,2023-03-07,49.0
cust30839,22,2023-03-01,2023-03-01,23.95
cust30839,22,2023-03-01,2023-03-03,-23.95
cust30839,22,2023-03-01,2023-03-14,49.0
cust30840,22,2023-03-01,2023-03-01,39.0
cust30841,22,2023-03-01,2023-03-01,49.0
cust30842,22,2023-03-01,2023-03-01,49.0
cust30843,22,2023-03-01,2023-03-01,49.0
cust30844,22,2023-03-01,2023-03-01,49.0
cust30847,22,2023-03-01,2023-03-01,49.0
cust30848,22,2023-03-01,2023-03-01,49.0
cust30851,22,2023-03-01,2023-03-01,49.0
cust30853,22,2023-03-01,2023-03-01,49.0
cust30855,22,2023-03-01,2023-03-01,49.0
cust30856,22,2023-03-01,2023-03-01,49.0
cust30857,22,2023-07-01,2023-07-01,39.0
cust30859,22,2023-03-01,2023-03-01,49.0
cust30860,22,2023-03-01,2023-03-01,49.0
cust30861,22,2023-03-01,2023-03-01,49.0
cust30862,22,2023-03-01,2023-03-01,39.0
cust30863,22,2023-02-01,2023-02-01,39.0
cust30864,22,2023-03-01,2023-03-01,49.0
cust30865,22,2023-03-01,2023-03-07,49.0
cust30866,22,2023-03-01,2023-03-01,49.0
cust30867,22,2023-03-01,2023-03-01,49.0
cust30868,22,2023-03-01,2023-03-01,49.0
cust30869,22,2023-03-01,2023-03-01,49.0
cust30870,22,2023-12-01,2023-12-01,49.0
cust30872,22,2023-03-01,2023-03-01,49.0
cust30873,22,2023-03-01,2023-03-01,49.0
cust30875,22,2023-03-01,2023-03-01,49.0
cust30876,22,2023-03-01,2023-03-01,49.0
cust30877,22,2023-03-01,2023-03-01,49.0
cust30878,22,2023-03-01,2023-03-01,49.0
cust30879,22,2023-03-01,2023-03-01,49.0
cust30880,22,2023-03-01,2023-03-07,49.0
cust30881,22,2023-03-01,2023-03-01,49.0
cust30882,22,2023-03-01,2023-03-07,49.0
cust30883,22,2023-03-01,2023-03-01,49.0
cust30884,22,2023-03-01,2023-03-01,49.0
cust30885,22,2023-03-01,2023-03-01,49.0
cust30887,22,2023-03-01,2023-03-01,49.0
cust30888,22,2023-03-01,2023-03-07,49.0
cust30889,22,2023-03-01,2023-03-01,49.0
cust30890,22,2023-03-01,2023-03-01,49.0
cust30892,22,2023-03-01,2023-03-01,49.0
cust30893,22,2023-03-01,2023-03-01,49.0
cust30894,22,2023-03-01,2023-03-01,49.0
cust30895,22,2023-03-01,2023-03-01,49.0
cust30896,22,2023-04-01,2023-04-01,39.0
cust30897,22,2023-03-01,2023-03-01,49.0
cust30898,22,2023-03-01,2023-03-01,49.0
cust30899,22,2023-03-01,2023-03-01,49.0
cust30900,22,2023-03-01,2023-03-01,49.0
cust30901,22,2023-03-01,2023-03-01,49.0
cust30902,22,2023-03-01,2023-03-01,49.0
cust30903,22,2023-03-01,2023-03-01,49.0
cust30904,22,2023-03-01,2023-03-01,49.0
cust30905,22,2023-03-01,2023-03-01,49.0
cust30906,22,2023-03-01,2023-03-01,49.0
cust30907,22,2023-03-01,2023-03-01,49.0
cust30908,22,2023-03-01,2023-03-01,49.0
cust30909,22,2023-03-01,2023-03-01,49.0
cust30910,22,2023-03-01,2023-03-01,49.0
cust30911,22,2023-03-01,2023-03-01,49.0
cust30912,22,2023-03-01,2023-03-01,49.0
cust30914,22,2023-03-01,2023-03-01,49.0
cust30915,22,2023-03-01,2023-03-01,49.0
cust30916,22,2023-03-01,2023-03-01,49.0
cust30916,22,2023-11-01,2023-11-01,49.0
cust30917,22,2023-03-01,2023-03-01,49.0
cust30918,22,2023-03-01,2023-03-01,49.0
cust30919,22,2023-03-01,2023-03-01,49.0
cust30920,22,2023-03-01,2023-03-01,49.0
cust30921,22,2023-03-01,2023-03-01,49.0
cust30922,22,2023-03-01,2023-03-01,49.0
cust30923,22,2023-03-01,2023-03-01,49.0
cust30924,22,2023-03-01,2023-03-07,49.0
cust30925,22,2023-03-01,2023-03-01,49.0
cust30926,22,2023-03-01,2023-03-01,49.0
cust30927,22,2023-03-01,2023-03-01,49.0
cust30928,22,2023-03-01,2023-03-01,49.0
cust30929,22,2023-03-01,2023-03-01,49.0
cust30930,22,2023-03-01,2023-03-01,49.0
cust30931,22,2023-03-01,2023-03-01,49.0
cust30932,22,2023-03-01,2023-03-01,49.0
cust30933,22,2023-03-01,2023-03-01,49.0
cust30934,22,2023-03-01,2023-03-01,49.0
cust30935,22,2023-03-01,2023-03-01,49.0
cust30938,22,2023-03-01,2023-03-01,49.0
cust30939,22,2023-06-01,2023-06-01,39.0
cust30940,22,2023-03-01,2023-03-01,49.0
cust30942,22,2023-03-01,2023-03-01,49.0
cust30943,22,2023-03-01,2023-03-01,49.0
cust30944,22,2023-03-01,2023-03-01,49.0
cust30946,22,2023-03-01,2023-03-01,49.0
cust30947,22,2023-11-01,2023-11-01,39.0
cust30948,22,2023-03-01,2023-03-01,49.0
cust30949,22,2023-03-01,2023-03-01,49.0
cust30950,22,2023-03-01,2023-03-01,49.0
cust30951,22,2023-03-01,2023-03-01,49.0
cust30952,22,2023-03-01,2023-03-01,49.0
cust30953,22,2023-03-01,2023-03-01,49.0
cust30956,22,2023-03-01,2023-03-01,49.0
cust30957,22,2023-03-01,2023-03-01,49.0
cust30958,22,2023-03-01,2023-03-01,49.0
cust30959,22,2023-03-01,2023-03-01,49.0
cust30960,22,2023-03-01,2023-03-01,49.0
cust30961,22,2023-03-01,2023-03-01,49.0
cust30962,22,2023-03-01,2023-03-01,49.0
cust30963,22,2023-03-01,2023-03-01,49.0
cust30966,22,2023-03-01,2023-03-01,49.0
cust30967,22,2023-03-01,2023-03-01,49.0
cust30968,22,2023-03-01,2023-03-01,49.0
cust30969,22,2023-03-01,2023-03-01,49.0
cust30970,22,2023-03-01,2023-03-01,49.0
cust30971,22,2023-03-01,2023-03-01,49.0
cust30972,22,2023-03-01,2023-03-01,49.0
cust30973,22,2023-03-01,2023-03-01,49.0
cust30974,22,2023-03-01,2023-03-01,49.0
cust30975,22,2023-03-01,2023-03-01,49.0
cust30977,22,2023-03-01,2023-03-01,49.0
cust30978,22,2023-03-01,2023-03-01,49.0
cust30979,22,2023-03-01,2023-03-01,49.0
cust30980,22,2023-03-01,2023-03-01,49.0
cust30981,22,2023-03-01,2023-03-01,49.0
cust30983,22,2023-03-01,2023-03-01,49.0
cust30984,22,2023-03-01,2023-03-01,49.0
cust30985,22,2023-05-01,2023-05-01,39.0
cust30986,22,2023-03-01,2023-03-01,49.0
cust30987,22,2023-03-01,2023-03-01,49.0
cust30988,22,2023-03-01,2023-03-01,49.0
cust30989,22,2023-03-01,2023-03-01,49.0
cust30991,22,2023-03-01,2023-03-01,49.0
cust30994,22,2023-03-01,2023-03-01,49.0
cust30994,22,2023-05-01,2023-05-01,49.0
cust30995,22,2023-03-01,2023-03-07,49.0
cust30996,22,2023-03-01,2023-03-01,49.0
cust30997,22,2023-05-01,2023-05-01,39.0
cust30998,22,2023-03-01,2023-03-01,49.0
cust30999,22,2023-03-01,2023-03-01,49.0
cust31000,22,2023-03-01,2023-03-01,49.0
cust31003,22,2023-03-01,2023-03-01,49.0
cust31004,22,2023-03-01,2023-03-01,49.0
cust31005,22,2023-03-01,2023-03-01,49.0
cust31006,22,2023-03-01,2023-03-01,49.0
cust31009,22,2023-03-01,2023-03-01,49.0
cust31012,22,2023-03-01,2023-03-01,49.0
cust31013,22,2023-03-01,2023-03-01,49.0
cust31014,22,2023-03-01,2023-03-01,49.0
cust31015,22,2023-03-01,2023-03-01,49.0
cust31016,22,2023-03-01,2023-03-01,49.0
cust31017,22,2023-03-01,2023-03-01,49.0
cust31018,22,2023-03-01,2023-03-01,49.0
cust31019,22,2023-03-01,2023-03-01,49.0
cust31021,22,2023-10-01,2023-10-01,49.0
cust31021,22,2023-03-01,2023-03-02,-49.0
cust31021,22,2023-03-01,2023-03-01,49.0
cust31021,22,2023-03-01,2023-03-07,49.0
cust31022,22,2023-03-01,2023-03-01,49.0
cust31023,22,2023-03-01,2023-03-01,49.0
cust31024,22,2023-03-01,2023-03-01,49.0
cust31025,22,2023-03-01,2023-03-01,49.0
cust31026,22,2023-03-01,2023-03-01,49.0
cust31027,22,2023-03-01,2023-03-01,49.0
cust31029,22,2023-03-01,2023-03-01,49.0
cust31030,22,2023-03-01,2023-03-01,49.0
cust31031,22,2023-03-01,2023-03-01,49.0
cust31032,22,2023-03-01,2023-03-01,49.0
cust31037,22,2023-03-01,2023-03-01,49.0
cust31038,22,2023-03-01,2023-03-01,49.0
cust31039,22,2023-03-01,2023-03-01,49.0
cust31040,22,2023-03-01,2023-03-01,49.0
cust31041,22,2023-03-01,2023-03-01,49.0
cust31043,22,2023-03-01,2023-03-01,49.0
cust31046,22,2023-03-01,2023-03-01,49.0
cust31047,22,2023-03-01,2023-03-01,49.0
cust31048,22,2023-03-01,2023-03-01,49.0
cust31049,22,2023-03-01,2023-03-01,49.0
cust31050,22,2023-03-01,2023-03-01,49.0
cust31051,22,2023-07-01,2023-07-01,39.0
cust31052,22,2023-03-01,2023-03-01,49.0
cust31053,22,2023-03-01,2023-03-01,49.0
cust31054,22,2023-02-01,2023-02-17,10.0
cust31054,22,2023-02-01,2023-02-23,-10.0
cust31054,22,2023-03-01,2023-03-07,49.0
cust31055,22,2023-03-01,2023-03-01,49.0
cust31056,22,2023-03-01,2023-03-01,49.0
cust31058,22,2023-03-01,2023-03-01,49.0
cust31060,22,2023-03-01,2023-03-01,49.0
cust31061,22,2023-03-01,2023-03-01,49.0
cust31062,22,2023-03-01,2023-03-01,49.0
cust31063,22,2023-03-01,2023-03-01,49.0
cust31064,22,2023-03-01,2023-03-01,49.0
cust31065,22,2023-03-01,2023-03-01,39.0
cust31066,22,2023-03-01,2023-03-01,49.0
cust31067,22,2023-03-01,2023-03-01,49.0
cust31068,22,2023-03-01,2023-03-01,49.0
cust31069,22,2023-03-01,2023-03-01,49.0
cust31070,22,2023-03-01,2023-03-01,49.0
cust31071,22,2023-12-01,2023-12-01,39.0
cust31077,22,2023-03-01,2023-03-07,49.0
cust31078,22,2023-03-01,2023-03-07,49.0
cust31079,22,2023-06-01,2023-06-01,19.99
cust31080,22,2023-03-01,2023-03-01,49.0
cust31081,22,2023-03-01,2023-03-01,49.0
cust31083,22,2023-03-01,2023-03-01,49.0
cust31085,22,2023-03-01,2023-03-01,49.0
cust31089,22,2023-03-01,2023-03-01,49.0
cust31090,22,2023-03-01,2023-03-01,49.0
cust31091,22,2023-10-01,2023-10-01,39.0
cust31092,22,2023-03-01,2023-03-07,49.0
cust31093,22,2023-03-01,2023-03-14,-25.05
cust31093,22,2023-03-01,2023-03-07,23.95
cust31094,22,2023-03-01,2023-03-01,49.0
cust31095,22,2023-03-01,2023-03-07,49.0
cust31096,22,2023-10-01,2023-10-01,10.0
cust31097,22,2023-03-01,2023-03-01,49.0
cust31098,22,2023-06-01,2023-06-01,39.0
cust31100,22,2023-03-01,2023-03-07,49.0
cust31102,22,2023-03-01,2023-03-01,49.0
cust31103,22,2023-03-01,2023-03-01,49.0
cust31104,22,2023-02-01,2023-02-01,49.0
cust31105,22,2023-03-01,2023-03-01,49.0
cust31106,22,2023-03-01,2023-03-01,49.0
cust31107,22,2023-03-01,2023-03-01,49.0
cust31108,22,2023-03-01,2023-03-01,49.0
cust31110,22,2023-03-01,2023-03-01,49.0
cust31112,22,2023-03-01,2023-03-01,49.0
cust31113,22,2023-03-01,2023-03-02,49.0
cust31115,22,2023-03-01,2023-03-01,49.0
cust31116,22,2023-03-01,2023-03-01,49.0
cust31117,22,2023-03-01,2023-03-01,49.0
cust31119,22,2023-04-01,2023-04-01,39.0
cust31121,22,2023-03-01,2023-03-01,49.0
cust31122,22,2023-03-01,2023-03-01,49.0
cust31123,22,2023-03-01,2023-03-01,49.0
cust31124,22,2023-03-01,2023-03-01,49.0
cust31125,22,2023-03-01,2023-03-01,49.0
cust31126,22,2023-03-01,2023-03-01,49.0
cust31127,22,2023-03-01,2023-03-01,49.0
cust31128,22,2023-03-01,2023-03-01,49.0
cust31129,22,2023-03-01,2023-03-07,49.0
cust31131,22,2023-12-01,2023-12-01,39.0
cust31132,22,2023-03-01,2023-03-01,49.0
cust31134,22,2023-03-01,2023-03-01,49.0
cust31135,22,2023-03-01,2023-03-01,49.0
cust31136,22,2023-03-01,2023-03-01,49.0
cust31138,22,2023-03-01,2023-03-01,49.0
cust31139,22,2023-03-01,2023-03-01,49.0
cust31140,22,2023-03-01,2023-03-01,49.0
cust31141,22,2023-03-01,2023-03-01,49.0
cust31142,22,2023-11-01,2023-11-01,49.0
cust31143,22,2023-03-01,2023-03-01,49.0
cust31144,22,2023-03-01,2023-03-01,49.0
cust31145,22,2023-03-01,2023-03-01,49.0
cust31146,22,2023-03-01,2023-03-01,49.0
cust31147,22,2023-03-01,2023-03-01,39.0
cust31148,22,2023-08-01,2023-08-01,39.0
cust31149,22,2023-03-01,2023-03-07,49.0
cust31150,22,2023-03-01,2023-03-01,49.0
cust31152,22,2023-03-01,2023-03-01,39.0
cust31153,22,2023-03-01,2023-03-01,49.0
cust31154,22,2023-03-01,2023-03-02,-49.0
cust31154,22,2023-03-01,2023-03-10,49.0
cust31154,22,2023-03-01,2023-03-01,49.0
cust31156,22,2023-03-01,2023-03-07,49.0
cust31157,22,2023-03-01,2023-03-01,49.0
cust31159,22,2023-03-01,2023-03-01,49.0
cust31160,22,2023-03-01,2023-03-01,49.0
cust31161,22,2023-03-01,2023-03-01,49.0
cust31162,22,2023-03-01,2023-03-01,49.0
cust31163,22,2023-03-01,2023-03-01,49.0
cust31164,22,2023-03-01,2023-03-01,49.0
cust31165,22,2023-02-01,2023-02-01,19.99
cust31166,22,2023-03-01,2023-03-01,49.0
cust31167,22,2023-03-01,2023-03-03,49.0
cust31167,22,2023-03-01,2023-03-02,-49.0
cust31167,22,2023-03-01,2023-03-01,49.0
cust31168,22,2023-03-01,2023-03-01,49.0
cust31169,22,2023-03-01,2023-03-01,49.0
cust31170,22,2023-03-01,2023-03-01,49.0
cust31172,22,2023-02-01,2023-02-21,10.0
cust31172,22,2023-03-01,2023-03-02,39.0
cust31173,22,2023-03-01,2023-03-01,49.0
cust31174,22,2023-03-01,2023-03-01,49.0
cust31175,22,2023-03-01,2023-03-01,49.0
cust31176,22,2023-03-01,2023-03-01,49.0
cust31177,22,2023-03-01,2023-03-01,49.0
cust31178,22,2023-03-01,2023-03-01,49.0
cust31179,22,2023-03-01,2023-03-01,49.0
cust31180,22,2023-03-01,2023-03-01,49.0
cust31181,22,2023-03-01,2023-03-01,49.0
cust31182,22,2023-03-01,2023-03-01,49.0
cust31183,22,2023-03-01,2023-03-01,49.0
cust31184,22,2023-03-01,2023-03-01,49.0
cust31185,22,2023-03-01,2023-03-01,49.0
cust31186,22,2023-03-01,2023-03-01,49.0
cust31187,22,2023-03-01,2023-03-01,49.0
cust31188,22,2023-03-01,2023-03-01,49.0
cust31189,22,2023-03-01,2023-03-01,49.0
cust31190,22,2023-03-01,2023-03-01,49.0
cust31191,22,2023-03-01,2023-03-01,49.0
cust31194,22,2023-03-01,2023-03-01,49.0
cust31195,22,2023-04-01,2023-04-01,39.0
cust31196,22,2023-03-01,2023-03-01,49.0
cust31197,22,2023-02-01,2023-02-17,10.0
cust31197,22,2023-02-01,2023-02-23,-10.0
cust31198,22,2023-03-01,2023-03-01,49.0
cust31200,22,2023-03-01,2023-03-01,49.0
cust31201,22,2023-03-01,2023-03-01,49.0
cust31202,22,2023-02-01,2023-02-01,49.0
cust31203,22,2023-03-01,2023-03-01,49.0
cust31204,22,2023-03-01,2023-03-03,-49.0
cust31204,22,2023-03-01,2023-03-01,49.0
cust31204,22,2023-03-01,2023-03-07,49.0
cust31205,22,2023-03-01,2023-03-01,49.0
cust31206,22,2023-03-01,2023-03-07,49.0
cust31207,22,2023-03-01,2023-03-07,49.0
cust31208,22,2023-03-01,2023-03-01,41.73
cust31209,22,2023-03-01,2023-03-01,49.0
cust31210,22,2023-03-01,2023-03-01,49.0
cust31211,22,2023-03-01,2023-03-01,49.0
cust31212,22,2023-03-01,2023-03-01,49.0
cust31213,22,2023-03-01,2023-03-01,49.0
cust31214,22,2023-03-01,2023-03-01,49.0
cust31215,22,2023-03-01,2023-03-01,49.0
cust31216,22,2023-03-01,2023-03-01,49.0
cust31217,22,2023-03-01,2023-03-01,49.0
cust31218,22,2023-03-01,2023-03-01,49.0
cust31219,22,2023-03-01,2023-03-01,49.0
cust31220,22,2023-03-01,2023-03-01,49.0
cust31221,22,2023-03-01,2023-03-01,49.0
cust31222,22,2023-03-01,2023-03-01,49.0
cust31223,22,2023-03-01,2023-03-01,49.0
cust31224,22,2023-03-01,2023-03-01,49.0
cust31225,22,2023-07-01,2023-07-01,39.0
cust31226,22,2023-03-01,2023-03-01,49.0
cust31227,22,2023-03-01,2023-03-01,49.0
cust31229,22,2023-03-01,2023-03-01,49.0
cust31231,22,2023-03-01,2023-03-01,49.0
cust31232,22,2023-03-01,2023-03-01,49.0
cust31233,22,2023-03-01,2023-03-01,49.0
cust31235,22,2023-03-01,2023-03-01,49.0
cust31238,22,2023-03-01,2023-03-01,49.0
cust31239,22,2023-03-01,2023-03-01,49.0
cust31240,22,2023-03-01,2023-03-01,49.0
cust31241,22,2023-03-01,2023-03-01,49.0
cust31242,22,2023-03-01,2023-03-01,49.0
cust31243,22,2023-03-01,2023-03-01,49.0
cust31244,22,2023-03-01,2023-03-01,49.0
cust31245,22,2023-03-01,2023-03-01,49.0
cust31246,22,2023-03-01,2023-03-01,49.0
cust31247,22,2023-03-01,2023-03-01,49.0
cust31248,22,2023-03-01,2023-03-01,49.0
cust31249,22,2023-03-01,2023-03-01,49.0
cust31250,22,2023-03-01,2023-03-06,49.0
cust31250,22,2023-02-01,2023-02-23,-10.0
cust31250,22,2023-02-01,2023-02-17,10.0
cust31252,22,2023-03-01,2023-03-09,49.0
cust31253,22,2023-03-01,2023-03-01,49.0
cust31254,22,2023-03-01,2023-03-01,49.0
cust31255,22,2023-03-01,2023-03-01,49.0
cust31256,22,2023-03-01,2023-03-01,49.0
cust31257,22,2023-03-01,2023-03-01,49.0
cust31258,22,2023-03-01,2023-03-01,49.0
cust31259,22,2023-03-01,2023-03-01,49.0
cust31260,22,2023-12-01,2023-12-01,49.0
cust31261,22,2023-04-01,2023-04-01,49.0
cust31262,22,2023-03-01,2023-03-01,49.0
cust31263,22,2023-06-01,2023-06-01,39.0
cust31264,22,2023-04-01,2023-04-01,49.0
cust31265,22,2023-04-01,2023-04-01,49.0
cust31266,22,2023-04-01,2023-04-01,49.0
cust31267,22,2023-04-01,2023-04-01,49.0
cust31268,22,2023-04-01,2023-04-01,49.0
cust31269,22,2023-04-01,2023-04-01,49.0
cust31270,22,2023-04-01,2023-04-01,49.0
cust31271,22,2023-04-01,2023-04-01,49.0
cust31272,22,2023-04-01,2023-04-01,49.0
cust31273,22,2023-04-01,2023-04-04,-49.0
cust31273,22,2023-04-01,2023-04-06,49.0
cust31273,22,2023-04-01,2023-04-01,49.0
cust31274,22,2023-04-01,2023-04-01,49.0
cust31276,22,2023-09-01,2023-09-01,39.0
cust31277,22,2023-04-01,2023-04-01,49.0
cust31278,22,2023-04-01,2023-04-01,49.0
cust31279,22,2023-04-01,2023-04-01,49.0
cust31280,22,2023-04-01,2023-04-01,49.0
cust31281,22,2023-04-01,2023-04-01,49.0
cust31282,22,2023-04-01,2023-04-01,49.0
cust31283,22,2023-04-01,2023-04-04,-49.0
cust31283,22,2023-04-01,2023-04-06,49.0
cust31283,22,2023-04-01,2023-04-01,49.0
cust31284,22,2023-04-01,2023-04-01,49.0
cust31285,22,2023-04-01,2023-04-01,49.0
cust31287,22,2023-07-01,2023-07-01,39.0
cust31288,22,2023-04-01,2023-04-01,49.0
cust31288,22,2023-04-01,2023-04-05,-49.0
cust31288,22,2023-04-01,2023-04-06,49.0
cust31289,22,2023-04-01,2023-04-01,49.0
cust31290,22,2023-04-01,2023-04-01,49.0
cust31291,22,2023-04-01,2023-04-01,49.0
cust31292,22,2023-04-01,2023-04-01,49.0
cust31293,22,2023-04-01,2023-04-01,49.0
cust31295,22,2023-04-01,2023-04-01,49.0
cust31297,22,2023-04-01,2023-04-01,49.0
cust31298,22,2023-04-01,2023-04-01,49.0
cust31299,22,2023-04-01,2023-04-01,49.0
cust31300,22,2023-04-01,2023-04-01,49.0
cust31301,22,2023-04-01,2023-04-01,49.0
cust31303,22,2023-04-01,2023-04-01,49.0
cust31304,22,2023-04-01,2023-04-01,49.0
cust31305,22,2023-04-01,2023-04-01,49.0
cust31306,22,2023-04-01,2023-04-01,49.0
cust31307,22,2023-04-01,2023-04-01,49.0
cust31308,22,2023-04-01,2023-04-01,49.0
cust31309,22,2023-03-01,2023-03-01,39.0
cust31310,22,2023-04-01,2023-04-01,49.0
cust31311,22,2023-04-01,2023-04-01,49.0
cust31313,22,2023-04-01,2023-04-01,49.0
cust31314,22,2023-04-01,2023-04-01,49.0
cust31316,22,2023-04-01,2023-04-01,49.0
cust31317,22,2023-04-01,2023-04-01,49.0
cust31318,22,2023-04-01,2023-04-01,49.0
cust31319,22,2023-04-01,2023-04-01,49.0
cust31320,22,2023-04-01,2023-04-06,49.0
cust31321,22,2023-04-01,2023-04-01,49.0
cust31322,22,2023-04-01,2023-04-01,49.0
cust31323,22,2023-04-01,2023-04-01,49.0
cust31324,22,2023-04-01,2023-04-01,49.0
cust31336,22,2023-03-01,2023-03-24,25.05
